game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777944,Cleveland Guardians,Milwaukee Brewers,9.0,Over,,,,,,,,,,Steven Kwan,Daniel Schneemann,José Ramírez,Kyle Manzardo,Carlos Santana,Bo Naylor,Gabriel Arias,Will Brennan,Angel Martínez,,Logan Allen
777933,Philadelphia Phillies,St. Louis Cardinals,8.0,Under,,,,,,,,,,,,,,,,,,,,
777938,Baltimore Orioles,Minnesota Twins,9.0,Under,Byron Buxton,Ryan Jeffers,Ty France,Carlos Correa,Brooks Lee,Royce Lewis,Harrison Bader,Jonah Bride,Willi Castro,,,,,,,,,,Simeon Woods Richardson,
777935,Toronto Blue Jays,Tampa Bay Rays,8.0,Under,,,,,,,,,,,,,,,,,,,,
777945,Cincinnati Reds,Chicago White Sox,9.0,Under,Chase Meidroth,Miguel Vargas,Edgar Quero,Luis Robert Jr.,Andrew Vaughn,Lenyn Sosa,Tim Elko,Josh Rojas,Michael A. Taylor,TJ Friedl,Santiago Espinal,Elly De La Cruz,Austin Hays,Tyler Stephenson,Spencer Steer,Gavin Lux,Matt McLain,Connor Joe,Brandon Eisert,Andrew Abbott
777940,Detroit Tigers,Boston Red Sox,8.5,Under,,,,,,,,,,Kerry Carpenter,Gleyber Torres,Zach McKinstry,Riley Greene,Spencer Torkelson,Trey Sweeney,Dillon Dingler,Jace Jung,Javier Báez,,Tyler Holton
777942,Atlanta Braves,Washington Nationals,8.5,Under,,,,,,,,,,,,,,,,,,,,
777943,New York Mets,Pittsburgh Pirates,7.5,Under,,,,,,,,,,,,,,,,,,,,
777936,Chicago Cubs,Miami Marlins,8.0,Under,,,,,,,,,,,,,,,,,,,,
777934,Texas Rangers,Colorado Rockies,8.5,Under,Brenton Doyle,Jordan Beck,Ryan McMahon,Hunter Goodman,Michael Toglia,Mickey Moniak,Nick Martini,Adael Amador,Alan Trejo,,,,,,,,,,Kyle Freeland,
777931,Houston Astros,Kansas City Royals,7.5,Under,,,,,,,,,,,,,,,,,,,,
777932,San Diego Padres,Los Angeles Angels,7.5,Under,,,,,,,,,,,,,,,,,,,,
777930,San Francisco Giants,Arizona Diamondbacks,7.5,Under,,,,,,,,,,,,,,,,,,,,
777926,Seattle Mariners,New York Yankees,7.5,Under,,,,,,,,,,,,,,,,,,,,
777937,Los Angeles Dodgers,Athletics,9.0,Under,,,,,,,,,,,,,,,,,,,,
