game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777432,15:40,Pittsburgh Pirates,Texas Rangers,7.5,Under,0,0,0,0,Josh Smith,Sam Haggerty,Corey Seager,Marcus Semien,Adolis García,Jake Burger,Evan Carter,Josh Jung,Jonah Heim,Oneil Cruz,Andrew McCutchen,Nick Gonzales,Spencer Horwitz,Joey Bart,Jared Triolo,Adam Frazier,Alexander Canario,Isiah Kiner-Falefa,Jacob deGrom,Mike Burrows
777438,16:05,New York Yankees,Baltimore Orioles,9.0,Under,0,0,0,0,Jordan Westburg,Adley Rutschman,Ramón Laureano,Ramón Urías,Colton Cowser,Gary Sánchez,Coby Mayo,Dylan Carlson,Luis Vázquez,Paul Goldschmidt,Trent Grisham,Aaron Judge,Jazz Chisholm Jr.,Giancarlo Stanton,Jasson Domínguez,Anthony Volpe,Austin Wells,DJ LeMahieu,Tomoyuki Sugano,Max Fried
777431,16:05,Tampa Bay Rays,Detroit Tigers,8.0,Under,0,0,0,0,Colt Keith,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Dillon Dingler,Parker Meadows,Javier Báez,Trey Sweeney,Yandy Díaz,Brandon Lowe,Jake Mangum,Jonathan Aranda,Curtis Mead,Josh Lowe,Matt Thaiss,Taylor Walls,Kameron Misner,Jack Flaherty,Shane Baz
777436,11:20,Chicago Cubs,Seattle Mariners,10.0,Under,13,0,1,1,J.P. Crawford,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Mitch Garver,Donovan Solano,Dylan Moore,Ben Williamson,Cole Young,Ian Happ,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Dansby Swanson,Michael Busch,Nico Hoerner,Matt Shaw,Reese McGuire,George Kirby,Matthew Boyd
777435,16:07,Toronto Blue Jays,Chicago White Sox,8.5,Over,0,1,0,0,Chase Meidroth,Andrew Benintendi,Miguel Vargas,Kyle Teel,Luis Robert Jr.,Lenyn Sosa,Ryan Noda,Austin Slater,Josh Rojas,Bo Bichette,Addison Barger,Vladimir Guerrero Jr.,George Springer,Andrés Giménez,Ernie Clement,Nathan Lukes,Tyler Heineman,Jonatan Clase,Grant Taylor,Spencer Turnbull
777439,16:10,Miami Marlins,Atlanta Braves,9.0,Over,0,1,0,0,Ronald Acuña Jr.,Alex Verdugo,Austin Riley,Matt Olson,Marcell Ozuna,Ozzie Albies,Sean Murphy,Michael Harris II,Nick Allen,Xavier Edwards,Jesús Sánchez,Otto Lopez,Agustín Ramírez,Kyle Stowers,Dane Myers,Liam Hicks,Connor Norby,Heriberto Hernandez,Didier Fuentes,Janson Junk
777433,16:15,St. Louis Cardinals,Cincinnati Reds,8.5,Over,0,1,0,0,TJ Friedl,Gavin Lux,Elly De La Cruz,Tyler Stephenson,Spencer Steer,Will Benson,Jose Trevino,Jake Fraley,Matt McLain,Brendan Donovan,Masyn Winn,Alec Burleson,Nolan Gorman,Thomas Saggese,Lars Nootbaar,Jordan Walker,Pedro Pagés,Victor Scott II,Brady Singer,Andre Pallante
777437,16:15,Philadelphia Phillies,New York Mets,8.5,Under,0,0,0,0,Francisco Lindor,Brandon Nimmo,Juan Soto,Pete Alonso,Jeff McNeil,Jared Young,Luis Torrens,Brett Baty,Tyrone Taylor,Trea Turner,Kyle Schwarber,Alec Bohm,Nick Castellanos,Max Kepler,J.T. Realmuto,Bryson Stott,Otto Kemp,Brandon Marsh,Blade Tidwell,Zack Wheeler
777434,17:10,Minnesota Twins,Milwaukee Brewers,8.0,Under,0,0,0,0,Sal Frelick,Jackson Chourio,Christian Yelich,William Contreras,Brice Turang,Rhys Hoskins,Isaac Collins,Caleb Durbin,Joey Ortiz,Byron Buxton,Matt Wallner,Willi Castro,Carlos Correa,Ryan Jeffers,Brooks Lee,Harrison Bader,Kody Clemens,Christian Vázquez,Jacob Misiorowski,Joe Ryan
777428,18:38,Los Angeles Angels,Houston Astros,8.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
