Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,206,2021-04-01,TEX,@,KCR,"L,10-14",GS-1,,99,0.1,4.0,5.0,5.0,3.0,1.0,0.0,0,135.0,24.17,8.0,32.0,17.0,4,7,2,2,2,0,0,21.0,,,0,0,0,5,0.0,0.0,0.0,0,0,0,1.85,-0.405,1.81,-0.24%,-5.08,,,1b start a 5,1b 123 1 out a1,,2021-04-01,140,118,634630,2021,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,207,2021-04-07,TEX,,TOR,"W,2-1",GS-6,W(1-0),5,6.0,6.0,0.0,0.0,1.0,8.0,0.0,0,7.11,2.22,24.0,82.0,55.0,15,12,7,8,4,1,0,67.0,,,0,0,0,23,2.0,0.0,0.0,1,0,0,1.07,0.339,0.96,0.18%,3.13,,,1t start tie,6t 3 out a2,,2021-04-07,140,141,634583,2021,6.0,0.333,4.0,8.0,0.0,5.0,5.0,3.0,1.0,0.0,4.0,135.0,21.0,0.333,4.0,8.0,0.0,5.0,5.0,3.0,1.0,0.0,4.0,135.0,21.0,0.333,4.0,8.0,0.0,5.0,5.0,3.0,1.0,0.0,4.0,135.0,21.0
3,208,2021-04-13,TEX,@,TBR,"W,8-3",GS-7,W(2-0),5,7.0,4.0,2.0,1.0,2.0,3.0,0.0,1,4.05,2.95,27.0,86.0,51.0,13,9,11,10,2,3,0,64.0,,,0,0,0,24,1.0,0.0,0.0,1,0,0,0.94,0.096,0.71,0.04%,1.43,,,1b start a 1,7b 3 out a4,,2021-04-13,140,139,634489,2021,7.0,6.333,10.0,32.0,0.0,5.0,5.0,4.0,9.0,2.0,12.0,7.105,2.211,6.333,10.0,32.0,0.0,5.0,5.0,4.0,9.0,2.0,12.0,7.105,2.211,6.333,10.0,32.0,0.0,5.0,5.0,4.0,9.0,2.0,12.0,7.105,2.211
4,209,2021-04-18,TEX,,BAL,"W,1-0",GS-8,,4,8.0,4.0,0.0,0.0,0.0,6.0,0.0,0,2.53,2.47,28.0,97.0,66.0,17,10,11,11,7,2,0,80.0,,,0,0,0,28,2.0,0.0,0.0,0,0,0,1.11,0.56,0.87,0.26%,4.17,,,1t start tie,8t 3 out tie,,2021-04-18,140,110,634511,2021,8.0,13.333,14.0,59.0,0.0,7.0,6.0,6.0,12.0,3.0,17.0,4.05,1.5,13.333,14.0,59.0,0.0,7.0,6.0,6.0,12.0,3.0,17.0,4.05,1.5,13.333,14.0,59.0,0.0,7.0,6.0,6.0,12.0,3.0,17.0,4.05,1.5
5,210,2021-04-24,TEX,@,CHW,"L,1-2",GS-6,,5,6.0,6.0,1.0,1.0,2.0,5.0,0.0,0,2.3,2.47,24.0,,,12,17,11,6,5,0,0,59.0,,,0,2,0,22,0.0,0.0,0.0,0,0,0,1.21,0.176,1.05,0.09%,2.19,,,1b start tie,6b 3 out d1,,2021-04-24,140,145,634384,2021,6.0,21.333,18.0,87.0,0.0,7.0,6.0,6.0,18.0,5.0,23.0,2.531,1.125,21.333,18.0,87.0,0.0,7.0,6.0,6.0,18.0,5.0,23.0,2.531,1.125,21.333,18.0,87.0,0.0,7.0,6.0,6.0,18.0,5.0,23.0,2.531,1.125
6,211,2021-04-29,TEX,,BOS,"W,4-1",GS-6,W(3-0),4,6.0,3.0,1.0,1.0,3.0,4.0,0.0,0,2.16,2.63,24.0,98.0,60.0,16,8,9,8,4,1,0,63.0,,,0,0,0,21,2.0,0.0,0.0,0,0,0,1.06,0.206,0.73,0.08%,2.13,,,1t start tie,6t 3 out tie,,2021-04-29,140,111,634289,2021,6.0,27.333,24.0,111.0,0.0,8.0,7.0,8.0,23.0,5.0,29.0,2.305,1.171,27.333,24.0,111.0,0.0,8.0,7.0,8.0,23.0,5.0,29.0,2.305,1.171,27.333,24.0,111.0,0.0,8.0,7.0,8.0,23.0,5.0,29.0,2.305,1.171
7,212,2021-05-04,TEX,@,MIN,"W,6-3",GS-8,,4,8.0,3.0,3.0,3.0,2.0,8.0,2.0,0,2.4,3.12,29.0,107.0,67.0,20,17,9,10,3,3,0,70.0,,,0,0,0,27,0.0,0.0,0.0,0,0,0,0.53,-0.022,0.38,-0.01%,1.09,,,1b start a 1,8b 3 out d2,,2021-05-04,140,142,634229,2021,8.0,33.333,27.0,135.0,0.0,9.0,8.0,11.0,27.0,7.0,34.0,2.16,1.14,33.0,23.0,127.0,0.0,4.0,3.0,8.0,26.0,7.0,30.0,0.818,0.939,33.333,27.0,135.0,0.0,9.0,8.0,11.0,27.0,7.0,34.0,2.16,1.14
8,213,2021-05-10,TEX,@,SFG,"L,1-3",GS-6,,5,6.0,4.0,1.0,1.0,2.0,6.0,1.0,0,2.28,3.28,23.0,103.0,63.0,24,9,8,7,2,0,0,64.0,,,0,0,0,21,1.0,0.0,0.0,1,0,0,1.13,0.215,1.08,0.12%,2.01,,,1b start tie,6b 3 out tie,,2021-05-10,140,137,634153,2021,6.0,41.333,30.0,164.0,2.0,12.0,11.0,13.0,35.0,9.0,43.0,2.395,1.04,35.0,20.0,132.0,2.0,7.0,6.0,9.0,26.0,7.0,31.0,1.543,0.829,41.333,30.0,164.0,2.0,12.0,11.0,13.0,35.0,9.0,43.0,2.395,1.04
9,214,2021-05-16,TEX,@,HOU,"L,2-6",GS-7,,5,7.0,4.0,2.0,2.0,2.0,3.0,0.0,0,2.32,3.26,27.0,94.0,60.0,18,12,14,8,5,0,0,62.0,,,0,0,0,25,0.0,0.0,0.0,1,0,1,0.88,0.139,0.72,0.07%,1.69,,,1b start tie,7b 3 out tie,,2021-05-16,140,117,634068,2021,7.0,47.333,34.0,187.0,3.0,13.0,12.0,15.0,41.0,11.0,51.0,2.282,1.035,34.0,20.0,128.0,3.0,6.0,6.0,9.0,29.0,8.0,34.0,1.588,0.853,47.333,34.0,187.0,3.0,13.0,12.0,15.0,41.0,11.0,51.0,2.282,1.035
10,215,2021-05-21,TEX,,HOU,"W,7-5",GS-6,,4,6.0,4.0,1.0,1.0,2.0,4.0,0.0,1,2.24,3.27,25.0,106.0,66.0,19,6,8,10,3,3,0,62.0,,,1,0,0,22,1.0,0.0,0.0,0,0,0,0.95,0.214,0.5,0.07%,2.13,,,1t start tie,6t 3 out a3,,2021-05-21,140,117,634008,2021,6.0,54.333,38.0,214.0,3.0,15.0,14.0,17.0,44.0,11.0,55.0,2.319,1.012,33.0,20.0,127.0,3.0,8.0,8.0,11.0,26.0,6.0,32.0,2.182,0.939,54.333,38.0,214.0,3.0,15.0,14.0,17.0,44.0,11.0,55.0,2.319,1.012
