Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,111,2021-04-01,PIT,@,CHC,"W,5-3",8-8,H(1),99,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,9.0,3.17,4.0,19.0,14.0,3,4,2,2,1,0,0,,0.0,0.0,0,0,0,3,1.0,0.0,0.0,0,1,0,1.25,0.011,1.32,0.01%,-0.49,,,8b --- 0 out a3,8b 3 out a2,,2021-04-01,134,112,634634,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,112,2021-04-04,PIT,@,CHC,"L,3-4",4-4,,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4.5,2.17,3.0,9.0,7.0,3,1,2,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.3,0.024,0.32,0.02%,0.51,,,4b --- 0 out d3,4b 3 out d3,,2021-04-04,134,112,634613,2021,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,1.0
3,113,2021-04-07,PIT,@,CIN,"L,4-11",5-6,,2,2.0,4.0,3.0,3.0,0.0,1.0,1.0,0,9.0,5.42,9.0,24.0,20.0,5,1,2,6,3,1,0,,0.0,0.0,0,0,0,9,1.0,0.0,0.0,0,0,0,0.08,-0.034,0.07,-0.02%,-1.88,,,5b --- 0 out d5,6b 3 out d8,,2021-04-07,134,113,634570,2021,2.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.5,0.5,2.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.5,0.5,2.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.5,0.5
4,114,2021-04-11,PIT,,CHC,"W,7-1",7-7,,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,7.71,5.1,2.0,8.0,4.0,0,1,1,1,1,0,0,,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0,0,0,0.27,0.014,0.23,0.01%,0.27,,,7t --- 1 out a4,7t 3 out a4,,2021-04-11,134,112,632225,2021,0.667,4.0,5.0,16.0,1.0,4.0,4.0,0.0,2.0,3.0,10.0,9.0,1.25,4.0,5.0,16.0,1.0,4.0,4.0,0.0,2.0,3.0,10.0,9.0,1.25,4.0,5.0,16.0,1.0,4.0,4.0,0.0,2.0,3.0,10.0,9.0,1.25
5,115,2021-04-13,PIT,,SDP,"W,8-4",7-7,W(1-0),1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,6.35,4.05,3.0,14.0,9.0,4,2,1,0,0,0,0,,2.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,2.2,0.162,1.68,0.07%,1.5,,,7t 12- 0 out a3,7t 3 out a3,,2021-04-13,134,135,634535,2021,1.0,4.667,5.0,18.0,1.0,4.0,4.0,0.0,2.0,3.0,10.0,7.714,1.071,4.667,5.0,18.0,1.0,4.0,4.0,0.0,2.0,3.0,10.0,7.714,1.071,4.667,5.0,18.0,1.0,4.0,4.0,0.0,2.0,3.0,10.0,7.714,1.071
6,116,2021-04-14,PIT,,SDP,"W,5-1",9-GF,,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.4,3.92,3.0,8.0,7.0,1,1,2,1,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,1,0,0,0.33,0.015,0.26,0.01%,0.51,,,9t --- 0 out a4,9t end a 4,,2021-04-14,134,135,634523,2021,1.0,5.667,5.0,21.0,1.0,4.0,4.0,0.0,4.0,3.0,10.0,6.353,0.882,5.667,5.0,21.0,1.0,4.0,4.0,0.0,4.0,3.0,10.0,6.353,0.882,5.667,5.0,21.0,1.0,4.0,4.0,0.0,4.0,3.0,10.0,6.353,0.882
7,117,2021-04-16,PIT,@,MIL,"W,6-1",7-7,H(2),1,0.2,1.0,0.0,0.0,2.0,2.0,0.0,0,4.91,4.12,5.0,22.0,11.0,6,0,0,1,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.22,-0.044,1.15,-0.03%,-0.27,,,7b --- 0 out a3,7b 123 2 out a3,,2021-04-16,134,158,634483,2021,0.667,6.667,6.0,24.0,1.0,4.0,4.0,0.0,4.0,3.0,11.0,5.4,0.9,5.667,5.0,20.0,1.0,3.0,3.0,0.0,4.0,2.0,9.0,4.765,0.882,6.667,6.0,24.0,1.0,4.0,4.0,0.0,4.0,3.0,11.0,5.4,0.9
8,118,2021-04-18,PIT,@,MIL,"W,6-5",7-7,BS(1),1,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0,6.48,5.33,5.0,15.0,9.0,1,1,3,1,1,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.33,-0.283,1.27,-0.16%,-1.49,,,7b --- 0 out a2,7b 3 out tie,,2021-04-18,134,158,634455,2021,1.0,7.333,7.0,29.0,1.0,4.0,4.0,2.0,6.0,3.0,12.0,4.909,1.227,5.333,6.0,22.0,1.0,3.0,3.0,2.0,5.0,2.0,10.0,5.062,1.5,7.333,7.0,29.0,1.0,4.0,4.0,2.0,6.0,3.0,12.0,4.909,1.227
9,119,2021-04-22,PIT,@,DET,"W,4-2",8-8,H(3),3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.79,5.1,4.0,11.0,7.0,1,1,2,2,1,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.77,0.09,1.59,0.05%,0.51,,,8b --- 0 out a2,8b 3 out a2,,2021-04-22,134,116,634492,2021,1.0,8.333,9.0,34.0,2.0,6.0,6.0,2.0,7.0,4.0,17.0,6.48,1.32,4.333,4.0,18.0,1.0,2.0,2.0,2.0,5.0,1.0,7.0,4.154,1.385,8.333,9.0,34.0,2.0,6.0,6.0,2.0,7.0,4.0,17.0,6.48,1.32
10,120,2021-04-25,PIT,@,MIN,"W,6-2",7-8,,2,2.0,3.0,1.0,1.0,0.0,4.0,1.0,0,5.56,5.2,9.0,42.0,27.0,7,5,1,4,3,0,0,,0.0,0.0,0,0,0,9,0.0,0.0,0.0,0,0,0,0.5,0.042,0.48,0.02%,0.02,,,7b --- 0 out a4,8b 3 out a4,,2021-04-25,134,142,634349,2021,2.0,9.333,10.0,38.0,2.0,6.0,6.0,2.0,7.0,4.0,18.0,5.786,1.286,4.667,5.0,20.0,1.0,2.0,2.0,2.0,5.0,1.0,8.0,3.857,1.5,9.333,10.0,38.0,2.0,6.0,6.0,2.0,7.0,4.0,18.0,5.786,1.286
