Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1.0,1.0,32.0,2023-05-04,CHW,,MIN,"L,3-7",12-GF(12),,99.0,0.2,2,2,2,2,2,0,0,27.0,6.26,6,31,17,6,2,1.0,1.0,1,0,0,,2,2,0,0,0,4,1,0,0,0,0,0,1.35,-0.295,0.68,-0.09%,-3.06,-0.9,2.0,12t 12- 1 out d1,12t end d 5,,2023-05-04,145,142,718310
2.0,2.0,104.0,2023-07-27,CHW,,CLE,"L,3-6",9-GF,,83.0,1.0,1,0,0,1,2,0,0,10.8,3.86,5,33,22,4,1,1.0,1.0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.16,0.009,0.0,0.00%,0.53,5.05,9.0,9t --- 0 out d3,9t end d 3,,2023-07-27,145,114,717233
3.0,3.0,107.0,2023-07-30,CHW,,CLE,"L,0-5",8-8,,2.0,1.0,0,0,0,0,0,0,0,6.75,3.63,3,12,9,1,1,0.0,3.0,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.06,0.004,0.0,0.00%,0.53,2.25,3.0,8t --- 0 out d5,8t 3 out d5,,2023-07-30,145,114,717204
4.0,4.0,109.0,2023-08-02,CHW,@,TEX,"L,1-11",8-GF(8),,2.0,1.0,0,0,0,0,1,0,0,4.91,2.98,3,7,5,0,2,1.0,1.0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.53,4.25,6.0,8b --- 0 out d10,8b end d10,,2023-08-02,145,140,717152
5.0,5.0,113.0,2023-08-06,CHW,@,CLE,"W,5-3",8-8,W(1-0),3.0,0.2,0,0,0,0,0,0,0,4.15,3.02,2,8,5,2,0,2.0,0.0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.35,0.017,0.0,0.00%,0.26,5.5,8.0,8b --- 1 out d1,8b 3 out d1,,2023-08-06,145,114,717108
6.0,6.0,127.0,2023-08-23,CHW,,SEA,"W,5-4",10-GF(10),W(2-0),16.0,1.0,1,0,0,1,1,0,0,3.38,3.26,5,15,10,4,1,1.0,2.0,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,5.33,0.315,0.0,0.00%,1.16,7.05,12.0,10t -2- 0 out tie,10t end tie,,2023-08-23,145,136,716881
7.0,7.0,130.0,2023-08-26,CHW,,OAK,"W,6-2",8-8,,2.0,0.1,1,2,0,1,0,0,0,3.18,3.78,4,18,10,4,1,2.0,1.0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.55,-0.028,0.0,0.00%,-1.69,-0.45,1.0,8t --- 0 out a6,8t 1-3 1 out a5,,2023-08-26,145,133,716841
8.0,8.0,132.0,2023-08-28,CHW,@,BAL,"L,0-9",5-7,,1.0,3.0,0,0,0,1,2,0,0,2.08,3.49,10,43,26,6,6,5.0,2.0,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,0.15,0.028,0.0,0.00%,1.47,10.15,15.0,5b --- 0 out d4,7b 3 out d4,,2023-08-28,145,110,716815
9.0,9.0,135.0,2023-09-01,CHW,,DET,"L,2-4",6-7,,3.0,0.2,3,0,0,0,0,0,0,1.93,3.47,4,14,10,2,0,1.0,3.0,2,0,0,,2,1,0,0,0,4,0,0,0,0,0,0,1.15,-0.029,0.0,0.00%,-0.18,-0.3,2.0,6t 1-3 1 out d1,7t 1-- 0 out d2,,2023-09-01,145,116,716762
10.0,10.0,138.0,2023-09-04,CHW,@,KCR,"L,1-12",5-7,,2.0,2.2,4,3,3,1,2,1,0,3.75,4.42,13,47,31,7,3,0.0,10.0,4,2,0,,2,2,0,0,0,12,2,0,0,0,0,0,0.01,-0.008,0.0,0.00%,-2.76,1.0,5.0,5b 1-3 1 out d7,7b 3 out d12,,2023-09-04,145,118,716681
11.0,11.0,146.0,2023-09-13,CHW,,KCR,"L,1-7",7-GF,,8.0,2.1,2,2,2,1,2,0,0,4.4,4.16,10,36,26,11,6,2.0,5.0,3,1,0,,2,0,0,0,0,9,1,0,0,0,0,0,0.09,0.004,0.0,0.00%,-0.43,3.45,7.0,7t 1-3 2 out d5,9t end d 6,,2023-09-13,145,118,716598
12.0,12.0,147.0,2023-09-14,CHW,,MIN,"L,2-10",9-GF,,0.0,0.1,1,0,0,0,0,0,0,4.3,4.14,2,8,5,2,1,0.0,2.0,1,1,0,,3,2,0,0,0,2,0,0,0,0,0,0,0.03,-0.002,0.0,0.00%,-1.21,0.15,1.0,9t 123 2 out d6,9t end d 8,,2023-09-14,145,142,716580
13.0,13.0,152.0,2023-09-19,CHW,@,WSN,"L,3-4",8-GF(8),,4.0,1.0,0,0,0,0,0,0,0,4.02,4.08,3,12,8,3,0,3.0,0.0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.19,0.015,0.0,0.00%,0.51,2.25,3.0,8b --- 0 out d2,8b end d 2,,2023-09-19,145,120,716525
14.0,14.0,157.0,2023-09-26,CHW,,ARI,"L,4-15",6-7,,6.0,2.0,2,2,2,3,0,1,0,4.58,5.24,10,47,28,8,3,3.0,4.0,1,0,0,,0,0,0,0,0,7,0,0,0,1,0,0,0.1,-0.028,0.0,0.00%,-0.95,-2.5,0.0,6t --- 0 out d5,7t 3 out d7,,2023-09-26,145,109,716427
15.0,15.0,160.0,2023-09-29,CHW,,SDP,"L,2-3",8-8,,2.0,0.2,0,0,0,0,2,0,0,4.42,4.95,3,14,10,4,1,1.0,0.0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,1,0.19,0.009,0.0,0.00%,0.29,5.5,8.0,8t --- 0 out d3,8t 1-- 2 out d3,,2023-09-29,145,135,716391
16.0,16.0,161.0,2023-09-30,CHW,,SDP,"L,1-6",5-6,,0.0,1.2,2,0,0,0,4,0,0,4.05,4.41,7,34,25,7,5,0.0,3.0,2,0,0,,0,0,1,0,0,7,2,0,0,0,0,0,0.14,0.009,0.0,0.00%,0.68,10.55,17.0,5t --- 0 out d6,6t --3 2 out d6,,2023-09-30,145,135,716374
1.0,17.0,66.0,2024-06-09 00:00:00,CHW,,BOS,"L,4-6",6-6,H(1),99.0,0.1,1,1,1,1,0,0,0,27.0,12.15,3,14,7,5,0,0.0,2.0,2,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.95,-0.147,0.0,0.00%,-0.9,-2.45,-2.0,6t --- 0 out a1,6t -23 1 out a1,,2024-06-09,145,111,746787
