Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,1,2024-03-30,MIN,@,KCR,"W,5-1",7-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5,,,,,,0.0,0.0,PR LF,,2024-03-30,142,118,746333,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,2,2024-03-31,MIN,@,KCR,"L,0-11",CG,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.05,-0.004,0.06,0.00%,-0.93,0.0,0.0,CF,,2024-03-31,142,118,746332,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3,3,2024-04-02,MIN,@,MIL,"L,2-3",9-GF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,0.0,0.0,PR,,2024-04-02,142,158,746009,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2024-04-03,MIN,@,MIL,"W,7-3",8-GF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,,0.0,0.0,PR CF,,2024-04-03,142,158,746008,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,2024-04-08,MIN,,LAD,"L,2-4",GS-8,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,9,0.71,0.014,0.61,0.01%,0.1,4.0,6.2,LF,,2024-04-08,142,119,745925,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,2024-04-09,MIN,,LAD,"L,3-6",CG,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.375,0.571,0.946,9,0.28,0.032,0.22,0.02%,0.48,10.0,12.0,LF,,2024-04-09,142,119,745924,2024,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
7,7,2024-04-10,MIN,,LAD,"W,3-2",CG,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.364,0.444,0.808,6,1.21,0.001,0.9,0.00%,0.0,2.0,3.0,CF,,2024-04-10,142,119,745923,2024,0.286,0.375,0.857,1.232,0.0,0.0,2.0,4.0,0.0,0.286,0.375,0.857,1.232,0.0,0.0,2.0,4.0,0.0,0.286,0.375,0.857,1.232,0.0,0.0,2.0,4.0,0.0
8,8,2024-04-12,MIN,@,DET,"L,2-8",CG,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.267,0.308,0.574,7,0.82,-0.086,0.71,-0.05%,-1.36,0.0,0.0,LF CF,,2024-04-12,142,116,746491,2024,0.222,0.364,0.667,1.03,0.0,0.0,2.0,4.0,0.0,0.333,0.5,1.0,1.5,0.0,0.0,2.0,4.0,0.0,0.222,0.364,0.667,1.03,0.0,0.0,2.0,4.0,0.0
9,9,2024-04-13,MIN,@,DET,"W,11-5",CG(12),5.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.35,0.412,0.762,9,2.44,0.125,2.1,0.06%,1.45,18.0,25.4,CF 2B,1.0,2024-04-13,142,116,746489,2024,0.154,0.267,0.462,0.728,0.0,0.0,2.0,4.0,0.0,0.2,0.333,0.6,0.933,0.0,0.0,2.0,4.0,0.0,0.154,0.267,0.462,0.728,0.0,0.0,2.0,4.0,0.0
10,10,2024-04-13,MIN,@,DET,"W,4-1",CG,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.333,0.381,0.714,5,0.67,-0.043,0.61,-0.02%,-0.84,5.0,6.2,LF,2.0,2024-04-13,142,116,746490,2024,0.235,0.35,0.588,0.938,0.0,0.0,3.0,7.0,1.0,0.286,0.412,0.714,1.126,0.0,0.0,3.0,7.0,1.0,0.235,0.35,0.588,0.938,0.0,0.0,3.0,7.0,1.0
